dt|tmp
2022-04-01 10:38:53.092000|0
2022-04-01 10:39:33.544000|0
2022-04-01 10:39:33.544000|0
2022-04-01 10:40:19.597000|0
2022-04-01 10:40:19.597000|0
2022-04-01 10:41:01.050000|0
2022-04-01 10:41:01.050000|0
2022-04-01 10:41:18.846000|0
2022-04-01 10:41:18.846000|0
2022-04-01 10:41:32.765000|0
2022-04-01 10:41:32.765000|0
2022-04-01 10:46:35.647000|0
2022-04-01 10:46:35.647000|0
2022-04-01 10:46:51.947000|0
2022-04-01 10:46:51.947000|0
2022-04-01 10:47:08.581000|0
2022-04-01 10:47:08.581000|1
2022-04-01 10:47:43.842000|0
2022-04-01 10:47:43.842000|0
2022-04-01 10:47:59.581000|0
2022-04-01 10:47:59.581000|0
2022-04-01 10:48:15.902000|1
2022-04-01 10:48:15.902000|0
2022-04-01 10:48:36.828000|0
2022-04-01 10:48:36.828000|0
2022-04-01 10:48:51.074000|1
2022-04-01 10:48:51.074000|0
2022-04-01 10:49:33.685000|0
2022-04-01 10:49:33.685000|0
2022-04-01 15:36:29.575000|2
2022-04-01 15:36:29.575000|2
2022-04-01 15:37:18.846000|2
2022-04-01 15:37:18.846000|2
2022-04-01 15:38:16.160000|2
2022-04-01 15:38:16.160000|1
2022-04-01 15:39:07.000000|0
2022-04-01 15:39:07.000000|0
2022-04-01 15:39:31.363000|1
2022-04-01 15:39:31.363000|2
2022-04-01 15:40:06.584000|1
2022-04-01 15:40:06.584000|2
2022-04-01 15:40:29.480000|2
2022-04-01 15:40:29.480000|1
2022-04-01 15:41:08.606000|1
2022-04-01 15:41:08.606000|2
2022-04-01 15:41:31.628000|2
2022-04-01 15:41:31.628000|2
2022-04-01 15:42:04.721000|2
2022-04-01 15:42:04.721000|1
2022-04-01 15:47:40.858000|3
2022-04-01 15:47:40.858000|2
2022-04-01 15:48:16.894000|2
2022-04-01 15:48:16.894000|2
2022-04-01 15:51:21.147000|1
2022-04-01 15:51:21.147000|1
2022-04-01 15:51:44.258000|1
2022-04-01 15:51:44.258000|1
2022-04-01 15:58:39.364000|1
2022-04-01 15:58:39.364000|2
2022-04-01 16:20:23.781000|1
2022-04-01 16:20:23.781000|0
2022-04-01 16:22:07.060000|0
2022-04-01 16:22:07.060000|0
2022-04-01 16:23:02.224000|0
2022-04-01 16:23:02.224000|0
2022-04-01 16:23:40.893000|0
2022-04-01 16:23:40.893000|0
2022-04-01 16:29:15.935000|0
2022-04-01 16:29:15.935000|2
2022-04-01 16:43:05.447000|0
2022-04-01 16:43:05.447000|0
2022-04-01 16:43:40.933000|1
2022-04-01 16:43:40.933000|0
2022-04-01 16:44:33.321000|0
2022-04-01 16:44:33.321000|0
2022-04-01 16:45:02.370000|0
2022-04-01 16:45:02.370000|0
2022-04-01 16:45:36.423000|0
2022-04-01 16:45:36.423000|0
2022-04-01 16:46:07.421000|0
2022-04-01 16:46:07.421000|0
2022-04-01 16:46:53.774000|1
2022-04-01 16:46:53.774000|0
2022-04-01 16:47:37.925000|1
2022-04-01 16:47:37.925000|0
2022-04-01 16:48:09.087000|0
2022-04-01 16:48:09.087000|0
2022-04-01 19:49:19.362000|1
2022-04-01 19:49:19.362000|3
2022-04-04 12:57:48.508000|3
2022-04-04 12:57:48.508000|2
2022-04-04 12:59:27.621000|2
2022-04-04 12:59:27.621000|2
2022-04-04 15:34:15.830000|0
2022-04-04 15:34:15.830000|0
2022-04-04 15:34:34.309000|0
2022-04-04 15:34:34.309000|0
2022-04-04 15:34:50.262000|0
2022-04-04 15:34:50.262000|0
2022-04-04 15:35:09.089000|0
2022-04-04 15:35:09.089000|0
2022-04-04 15:35:22.638000|0
2022-04-04 15:35:22.638000|0
2022-04-04 15:35:37.906000|0
2022-04-04 15:35:37.906000|0
2022-04-04 15:36:29.493000|0
2022-04-04 15:36:29.493000|0
2022-04-04 15:36:43.796000|0
2022-04-04 15:36:43.796000|0
2022-04-04 15:36:57.798000|0
2022-04-04 15:36:57.798000|0
2022-04-04 15:37:13.960000|0
2022-04-04 15:37:13.960000|0
2022-04-04 15:37:33.039000|0
2022-04-04 15:37:33.039000|0
2022-04-04 15:38:11.976000|0
2022-04-04 15:38:11.976000|0
2022-04-04 15:38:28.182000|0
2022-04-04 15:38:28.182000|0
2022-04-04 15:38:42.502000|0
2022-04-04 15:38:42.502000|0
2022-04-04 15:39:00.117000|0
2022-04-04 15:39:00.117000|0
2022-04-04 15:39:44.187000|0
2022-04-04 15:39:44.187000|0
2022-04-04 15:40:24.739000|0
2022-04-04 15:40:24.739000|0
2022-04-04 15:40:39.519000|0
2022-04-04 15:40:39.519000|0
2022-04-04 15:40:57.603000|0
2022-04-04 15:40:57.603000|0
2022-04-04 15:41:43.903000|0
2022-04-04 15:41:43.903000|0
2022-04-04 15:41:58.475000|0
2022-04-04 15:41:58.475000|0
2022-04-04 15:42:15.762000|0
2022-04-04 15:42:15.762000|0
2022-04-04 15:42:45.801000|0
2022-04-04 15:42:45.801000|0
2022-04-04 15:43:01.703000|0
2022-04-04 15:43:01.703000|0
2022-04-04 15:43:36.839000|0
2022-04-04 15:43:36.839000|0
2022-04-04 15:43:55.128000|0
2022-04-04 15:43:55.128000|0
2022-04-04 15:44:11.506000|0
2022-04-04 15:44:11.506000|0
2022-04-04 15:44:33.425000|0
2022-04-04 15:44:33.425000|0
2022-04-04 15:45:17.845000|0
2022-04-04 15:45:17.845000|0
2022-04-04 15:45:57.952000|0
2022-04-04 15:45:57.952000|0
2022-04-04 15:46:38.133000|0
2022-04-04 15:46:38.133000|0
2022-04-04 15:46:54.048000|0
2022-04-04 15:46:54.048000|0
2022-04-04 15:47:09.648000|0
2022-04-04 15:47:09.648000|0
2022-04-04 15:48:49.118000|0
2022-04-04 15:48:49.118000|0
2022-04-04 15:49:03.446000|0
2022-04-04 15:49:03.446000|0
2022-04-04 15:49:19.176000|0
2022-04-04 15:49:19.176000|0
2022-04-04 15:49:41.360000|0
2022-04-04 15:49:41.360000|0
2022-04-04 15:50:20.631000|0
2022-04-04 15:50:20.631000|0
2022-04-04 15:50:36.050000|0
2022-04-04 15:50:36.050000|0
2022-04-04 15:50:57.668000|0
2022-04-04 15:50:57.668000|0
2022-04-04 15:51:13.964000|0
2022-04-04 15:51:13.964000|0
2022-04-04 15:51:31.531000|0
2022-04-04 15:51:31.531000|0
2022-04-04 15:52:08.491000|0
2022-04-04 15:52:08.491000|0
2022-04-05 11:39:45.013000|2
2022-04-05 11:39:45.013000|2
2022-04-05 11:40:24.354000|2
2022-04-05 11:40:24.354000|2
2022-04-05 11:41:05.834000|2
2022-04-05 11:41:05.834000|2
2022-04-05 11:41:32.928000|2
2022-04-05 11:41:32.928000|2
2022-04-05 11:42:10.439000|2
2022-04-05 11:42:10.439000|2
2022-04-05 11:42:34.391000|2
2022-04-05 11:42:34.391000|2
2022-04-05 11:42:57.395000|2
2022-04-05 11:42:57.395000|2
2022-04-05 11:43:18.666000|2
2022-04-05 11:43:18.666000|2
2022-04-05 11:44:45.246000|2
2022-04-05 11:44:45.246000|2
2022-04-05 11:51:29.783000|2
2022-04-05 11:51:29.783000|2
2022-04-05 11:52:32.510000|2
2022-04-05 11:52:32.510000|2
2022-04-05 11:53:07.966000|2
2022-04-05 11:53:07.966000|2
2022-04-05 11:53:24.189000|2
2022-04-05 11:53:24.189000|2
2022-04-05 13:31:55.913000|1
2022-04-05 13:31:55.913000|1
2022-04-05 13:32:13.050000|1
2022-04-05 13:32:13.050000|1
2022-04-05 13:32:27.865000|1
2022-04-05 13:32:27.865000|1
2022-04-05 13:32:41.633000|1
2022-04-05 13:32:41.633000|1
2022-04-05 13:32:58.778000|1
2022-04-05 13:32:58.778000|1
2022-04-05 13:33:15.480000|1
2022-04-05 13:33:15.480000|1
2022-04-05 13:33:30.953000|1
2022-04-05 13:33:30.953000|1
2022-04-05 13:34:31.996000|1
2022-04-05 13:34:31.996000|1
2022-04-05 13:51:27.462000|1
2022-04-05 13:51:27.462000|1
2022-04-05 13:52:17.483000|1
2022-04-05 13:52:17.483000|1
2022-04-05 13:53:08.595000|1
2022-04-05 13:53:08.595000|1
2022-04-05 13:53:42.923000|1
2022-04-05 13:53:42.923000|1
2022-04-05 13:54:22.406000|1
2022-04-05 13:54:22.406000|1
2022-04-05 13:55:04.523000|1
2022-04-05 13:55:04.523000|1
2022-04-05 13:55:39.843000|1
2022-04-05 13:55:39.843000|1
2022-04-05 13:56:20.396000|1
2022-04-05 13:56:20.396000|1
2022-04-05 13:56:54.729000|1
2022-04-05 13:56:54.729000|1
2022-04-05 13:57:28.414000|1
2022-04-05 13:57:28.414000|1
2022-04-05 13:57:57.383000|1
2022-04-05 13:57:57.383000|1
2022-04-05 13:58:57.407000|1
2022-04-05 13:58:57.407000|1
2022-04-05 13:59:34.958000|1
2022-04-05 13:59:34.958000|1
2022-04-05 14:00:02.821000|1
2022-04-05 14:00:02.821000|1
2022-04-05 14:00:36.685000|1
2022-04-05 14:00:36.685000|1
2022-04-05 14:01:10.059000|1
2022-04-05 14:01:10.059000|1
2022-04-05 14:01:28.755000|0
2022-04-05 14:01:28.755000|0
2022-04-05 14:02:24.308000|1
2022-04-05 14:02:24.308000|1
2022-04-05 14:02:54.525000|1
2022-04-05 14:02:54.525000|1
2022-04-05 14:03:10.630000|1
2022-04-05 14:03:10.630000|1
2022-04-05 14:03:40.754000|1
2022-04-05 14:03:40.754000|1
2022-04-05 14:04:09.688000|1
2022-04-05 14:04:09.688000|1
2022-04-05 14:04:38.555000|1
2022-04-05 14:04:38.555000|1
2022-04-05 14:05:21.834000|1
2022-04-05 14:05:21.834000|1
2022-04-05 14:05:54.152000|1
2022-04-05 14:05:54.152000|1
2022-04-05 14:06:21.371000|0
2022-04-05 14:06:21.371000|0
2022-04-05 14:06:51.364000|1
2022-04-05 14:06:51.364000|1
2022-04-05 14:07:21.894000|1
2022-04-05 14:07:21.894000|1
2022-04-05 14:07:47.995000|1
2022-04-05 14:07:47.995000|1
2022-04-05 14:08:25.371000|1
2022-04-05 14:08:25.371000|1
2022-04-05 14:08:56.842000|1
2022-04-05 14:08:56.842000|1
2022-04-05 14:09:52.836000|1
2022-04-05 14:09:52.836000|1
2022-04-05 14:10:30.110000|1
2022-04-05 14:10:30.110000|1
2022-04-05 14:11:04.710000|1
2022-04-05 14:11:04.710000|1
2022-04-05 14:11:42.294000|1
2022-04-05 14:11:42.294000|1
2022-04-05 14:11:55.945000|0
2022-04-05 14:11:55.945000|0
2022-04-05 14:12:34.515000|1
2022-04-05 14:12:34.515000|1
2022-04-05 14:13:12.516000|1
2022-04-05 14:13:12.516000|1
2022-04-05 14:14:45.777000|1
2022-04-05 14:14:45.777000|1
2022-04-05 14:15:19.367000|1
2022-04-05 14:15:19.367000|1
2022-04-05 14:15:51.644000|0
2022-04-05 14:15:51.644000|0
2022-04-05 14:16:24.653000|1
2022-04-05 14:16:24.653000|1
2022-04-05 14:16:50.006000|0
2022-04-05 14:16:50.006000|0
2022-04-05 14:17:21.406000|1
2022-04-05 14:17:21.406000|1
2022-04-05 14:17:53.592000|1
2022-04-05 14:17:53.592000|1
2022-04-05 14:18:30.246000|1
2022-04-05 14:18:30.246000|1
2022-04-05 14:19:20.393000|1
2022-04-05 14:19:20.393000|1
2022-04-05 14:23:41.488000|0
2022-04-05 14:23:41.488000|0
2022-04-05 14:24:19.908000|0
2022-04-05 14:24:19.908000|0
2022-04-05 14:25:44.439000|0
2022-04-05 14:25:44.439000|0
2022-04-05 14:33:14.441000|0
2022-04-05 14:33:14.441000|0
2022-04-05 14:33:46.750000|0
2022-04-05 14:33:46.750000|0
2022-04-05 14:42:07.835000|0
2022-04-05 14:42:07.835000|0
2022-04-05 14:43:26.385000|1
2022-04-05 14:43:26.385000|0
2022-04-05 14:55:37.224000|1
2022-04-05 14:55:37.224000|0
2022-04-05 15:12:16.988000|2
2022-04-05 15:12:16.988000|2
2022-04-05 15:18:40.920000|0
2022-04-05 15:18:40.920000|0
2022-04-05 15:28:24.925000|0
2022-04-05 15:28:24.925000|0
2022-04-05 15:29:48.030000|0
2022-04-05 15:29:48.030000|0
2022-04-05 15:31:43.396000|0
2022-04-05 15:31:43.396000|0
2022-04-05 15:33:06.572000|0
2022-04-05 15:33:06.572000|0
2022-04-05 15:39:53.000000|0
2022-04-05 15:39:53.000000|0
2022-04-05 15:41:52.611000|0
2022-04-05 15:41:52.611000|0
2022-04-05 15:44:00.736000|0
2022-04-05 15:44:00.736000|0
2022-04-05 15:45:03.796000|0
2022-04-05 15:45:03.796000|0
2022-04-05 15:49:39.277000|0
2022-04-05 15:49:39.277000|0
2022-04-05 15:51:48.577000|0
2022-04-05 15:51:48.577000|0
2022-04-05 15:53:09.462000|0
2022-04-05 15:53:09.462000|0
2022-04-05 15:54:20.225000|0
2022-04-05 15:54:20.225000|0
2022-04-05 15:56:05.622000|0
2022-04-05 15:56:05.622000|0
2022-04-05 15:57:58.671000|0
2022-04-05 15:57:58.671000|0
2022-04-05 16:00:05.591000|0
2022-04-05 16:00:05.591000|0
2022-04-05 16:20:33.010000|0
2022-04-05 16:20:33.010000|0
2022-04-05 16:21:50.142000|0
2022-04-05 16:21:50.142000|0
2022-04-05 16:24:02.451000|0
2022-04-05 16:24:02.451000|0
2022-04-05 16:25:05.669000|0
2022-04-05 16:25:05.669000|0
2022-04-05 16:26:03.974000|0
2022-04-05 16:26:03.974000|0
2022-04-05 16:27:26.678000|0
2022-04-05 16:27:26.678000|0
2022-04-05 16:28:27.540000|0
2022-04-05 16:28:27.540000|0
2022-04-05 16:29:34.334000|0
2022-04-05 16:29:34.334000|0
2022-04-05 16:31:46.555000|0
2022-04-05 16:31:46.555000|0
2022-04-05 16:32:36.695000|0
2022-04-05 16:32:36.695000|0
2022-04-05 16:33:35.025000|0
2022-04-05 16:33:35.025000|0
2022-04-05 16:38:03.834000|0
2022-04-05 16:38:03.834000|0
2022-04-05 17:11:00.815000|0
2022-04-05 17:11:00.815000|0
2022-04-05 17:11:53.697000|0
2022-04-05 17:11:53.697000|0
2022-04-06 10:28:05.977000|0
2022-04-06 10:28:05.977000|0
2022-04-06 10:32:17.608000|0
2022-04-06 10:32:17.608000|0
2022-04-06 10:34:52.942000|0
2022-04-06 10:34:52.942000|0
2022-04-06 10:56:57.104000|2
2022-04-06 10:56:57.104000|2
2022-04-06 10:57:25.834000|1
2022-04-06 10:57:25.834000|1
2022-04-06 10:57:47.658000|2
2022-04-06 10:57:47.658000|2
2022-04-06 10:58:12.090000|1
2022-04-06 10:58:12.090000|1
2022-04-06 10:59:47.524000|1
2022-04-06 10:59:47.524000|1
2022-04-06 11:04:59.306000|2
2022-04-06 11:04:59.306000|2
2022-04-06 11:07:18.063000|3
2022-04-06 11:07:18.063000|4
2022-04-06 11:08:04.756000|2
2022-04-06 11:08:04.756000|2
2022-04-06 11:08:28.013000|2
2022-04-06 11:08:28.013000|2
2022-04-06 12:12:13.223000|1
2022-04-06 12:12:13.223000|0
2022-04-06 12:12:54.604000|1
2022-04-06 12:12:54.604000|1
2022-04-06 12:13:13.402000|1
2022-04-06 12:13:13.402000|1
2022-04-06 12:13:30.186000|1
2022-04-06 12:13:30.186000|1
2022-04-06 12:13:45.614000|1
2022-04-06 12:13:45.614000|1
2022-04-06 12:14:03.242000|1
2022-04-06 12:14:03.242000|1
2022-04-06 12:14:20.634000|1
2022-04-06 12:14:20.634000|1
2022-04-06 12:15:54.895000|1
2022-04-06 12:15:54.895000|1
2022-04-06 12:16:13.342000|2
2022-04-06 12:16:13.342000|1
2022-04-06 12:16:34.032000|1
2022-04-06 12:16:34.032000|1
2022-04-06 12:16:54.085000|1
2022-04-06 12:16:54.085000|1
2022-04-06 12:17:12.134000|0
2022-04-06 12:17:12.134000|0
2022-04-06 12:17:44.088000|0
2022-04-06 12:17:44.088000|1
2022-04-06 12:18:01.681000|0
2022-04-06 12:18:01.681000|0
2022-04-06 12:18:16.997000|1
2022-04-06 12:18:16.997000|1
2022-04-06 12:18:34.938000|1
2022-04-06 12:18:34.938000|1
2022-04-06 12:19:22.184000|0
2022-04-06 12:19:22.184000|0
2022-04-06 12:19:52.180000|0
2022-04-06 12:19:52.180000|0
2022-04-06 12:20:08.961000|0
2022-04-06 12:20:08.961000|0
2022-04-06 12:20:26.759000|1
2022-04-06 12:20:26.759000|1
2022-04-06 12:21:02.544000|0
2022-04-06 12:21:02.544000|1
2022-04-06 12:21:18.928000|0
2022-04-06 12:21:18.928000|1
2022-04-06 12:21:34.334000|1
2022-04-06 12:21:34.334000|0
2022-04-06 12:21:51.582000|2
2022-04-06 12:21:51.582000|2
2022-04-06 12:22:09.928000|0
2022-04-06 12:22:09.928000|0
2022-04-06 12:23:01.203000|1
2022-04-06 12:23:01.203000|0
2022-04-06 12:23:18.509000|1
2022-04-06 12:23:18.509000|1
2022-04-06 12:23:36.067000|1
2022-04-06 12:23:36.067000|1
2022-04-06 12:23:53.866000|2
2022-04-06 12:23:53.866000|1
2022-04-06 12:24:30.622000|1
2022-04-06 12:24:30.622000|0
2022-04-06 12:25:06.317000|1
2022-04-06 12:25:06.317000|1
2022-04-06 12:25:39.273000|1
2022-04-06 12:25:39.273000|1
2022-04-06 12:25:56.025000|1
2022-04-06 12:25:56.025000|2
2022-04-06 12:26:13.008000|0
2022-04-06 12:26:13.008000|1
2022-04-06 12:26:45.103000|1
2022-04-06 12:26:45.103000|0
2022-04-06 12:27:03.797000|0
2022-04-06 12:27:03.797000|1
2022-04-06 12:27:19.685000|1
2022-04-06 12:27:19.685000|0
2022-04-06 12:27:53.704000|0
2022-04-06 12:27:53.704000|1
2022-04-06 12:28:11.183000|1
2022-04-06 12:28:11.183000|0
2022-04-06 12:28:27.031000|0
2022-04-06 12:28:27.031000|1
2022-04-06 12:28:43.235000|0
2022-04-06 12:28:43.235000|1
2022-04-06 12:28:59.427000|0
2022-04-06 12:28:59.427000|0
2022-04-06 12:32:32.184000|0
2022-04-06 12:32:32.184000|1
2022-04-06 15:43:41.363000|2
2022-04-06 15:43:41.363000|2
2022-04-06 15:48:15.017000|2
2022-04-06 15:48:15.017000|2
2022-04-07 12:39:07.651000|3
2022-04-07 12:39:07.651000|5
2022-04-07 12:40:28.187000|1
2022-04-07 12:40:28.187000|2
2022-04-07 13:43:34.610000|0
2022-04-07 13:43:34.610000|2
2022-04-07 13:45:31.593000|2
2022-04-07 13:45:31.593000|2
2022-04-07 13:45:49.217000|2
2022-04-07 13:45:49.217000|1
2022-04-07 13:46:04.833000|1
2022-04-07 13:46:04.833000|2
2022-04-07 13:46:21.878000|2
2022-04-07 13:46:21.878000|1
2022-04-07 13:46:37.461000|2
2022-04-07 13:46:37.461000|1
2022-04-07 13:47:36.468000|1
2022-04-07 13:47:36.468000|1
2022-04-07 13:47:56.610000|1
2022-04-07 13:47:56.610000|1
2022-04-07 13:48:16.671000|1
2022-04-07 13:48:16.671000|1
2022-04-07 13:48:34.486000|1
2022-04-07 13:48:34.486000|2
2022-04-07 13:48:57.541000|1
2022-04-07 13:48:57.541000|1
2022-04-07 13:49:28.667000|2
2022-04-07 13:49:28.667000|1
2022-04-07 13:49:45.371000|1
2022-04-07 13:49:45.371000|1
2022-04-07 13:50:06.867000|1
2022-04-07 13:50:06.867000|1
2022-04-07 13:50:26.854000|1
2022-04-07 13:50:26.854000|2
2022-04-07 13:50:56.012000|1
2022-04-07 13:50:56.012000|2
2022-04-07 13:51:33.694000|2
2022-04-07 13:51:33.694000|0
2022-04-07 13:52:04.458000|1
2022-04-07 13:52:04.458000|1
2022-04-07 13:52:48.806000|2
2022-04-07 13:52:48.806000|1
2022-04-07 13:53:07.953000|2
2022-04-07 13:53:07.953000|1
2022-04-07 13:53:41.432000|1
2022-04-07 13:53:41.432000|1
2022-04-07 13:54:06.640000|0
2022-04-07 13:54:06.640000|0
2022-04-07 13:54:29.495000|1
2022-04-07 13:54:29.495000|1
2022-04-07 13:54:53.450000|1
2022-04-07 13:54:53.450000|1
2022-04-07 13:56:31.243000|0
2022-04-07 13:56:31.243000|0
2022-04-07 13:57:35.410000|1
2022-04-07 13:57:35.410000|1
2022-04-07 13:57:52.147000|1
2022-04-07 13:57:52.147000|1
2022-04-07 13:58:23.226000|2
2022-04-07 13:58:23.226000|1
2022-04-07 13:58:46.637000|1
2022-04-07 13:58:46.637000|2
2022-04-07 13:59:07.461000|1
2022-04-07 13:59:07.461000|1
2022-04-07 13:59:26.092000|1
2022-04-07 13:59:26.092000|1
2022-04-07 13:59:57.311000|2
2022-04-07 13:59:57.311000|1
2022-04-07 14:00:29.126000|1
2022-04-07 14:00:29.126000|1
2022-04-07 14:01:02.188000|1
2022-04-07 14:01:02.188000|2
2022-04-07 14:01:23.241000|1
2022-04-07 14:01:23.241000|1
2022-04-07 14:01:41.207000|1
2022-04-07 14:01:41.207000|2
2022-04-07 14:02:43.041000|1
2022-04-07 14:02:43.041000|1
2022-04-07 14:03:06.389000|1
2022-04-07 14:03:06.389000|1
2022-04-07 14:03:24.261000|2
2022-04-07 14:03:24.261000|1
2022-04-07 14:04:20.519000|1
2022-04-07 14:04:20.519000|1
2022-04-07 14:04:37.359000|1
2022-04-07 14:04:37.359000|1
2022-04-07 14:04:55.164000|1
2022-04-07 14:04:55.164000|1
2022-04-07 14:05:10.981000|1
2022-04-07 14:05:10.981000|1
2022-04-07 14:05:28.796000|1
2022-04-07 14:05:28.796000|1
2022-04-07 14:05:56.160000|1
2022-04-07 14:05:56.160000|1
2022-04-07 14:35:31.322000|2
2022-04-07 14:35:31.322000|2
2022-04-07 14:36:56.707000|2
2022-04-07 14:36:56.707000|3
2022-04-07 14:37:32.490000|2
2022-04-07 14:37:32.490000|2
2022-04-07 14:38:25.618000|2
2022-04-07 14:38:25.618000|2
2022-04-07 14:39:07.293000|2
2022-04-07 14:39:07.293000|2
2022-04-07 14:52:36.214000|2
2022-04-07 14:52:36.214000|2
2022-04-07 14:54:41.327000|2
2022-04-07 14:54:41.327000|2
2022-04-07 14:55:26.547000|2
2022-04-07 14:55:26.547000|2
2022-04-07 14:55:57.975000|2
2022-04-07 14:55:57.975000|2
2022-04-07 14:56:29.301000|2
2022-04-07 14:56:29.301000|3
2022-04-07 14:57:06.693000|2
2022-04-07 14:57:06.693000|2
2022-04-07 14:57:38.548000|2
2022-04-07 14:57:38.548000|2
2022-04-07 14:58:09.565000|2
2022-04-07 14:58:09.565000|2
2022-04-07 14:58:45.122000|2
2022-04-07 14:58:45.122000|2
2022-04-07 14:59:17.577000|2
2022-04-07 14:59:17.577000|2
2022-04-07 15:00:00.530000|2
2022-04-07 15:00:00.530000|2
2022-04-07 15:00:45.419000|5
2022-04-07 15:00:45.419000|2
2022-04-07 15:01:30.433000|2
2022-04-07 15:01:30.433000|2
2022-04-07 15:02:23.867000|3
2022-04-07 15:02:23.867000|4
2022-04-07 15:03:06.624000|2
2022-04-07 15:03:06.624000|2
2022-04-07 15:03:51.479000|3
2022-04-07 15:03:51.479000|2
2022-04-07 15:07:39.204000|2
2022-04-07 15:07:39.204000|3
2022-04-07 15:09:17.962000|2
2022-04-07 15:09:17.962000|2
2022-04-08 12:49:31.451000|3
2022-04-08 12:49:31.451000|3
2022-04-08 12:50:20.382000|1
2022-04-08 12:50:20.382000|1
2022-04-08 12:50:37.375000|2
2022-04-08 12:50:37.375000|2
2022-04-08 12:51:21.362000|2
2022-04-08 12:51:21.362000|2
2022-04-08 12:53:42.590000|0
2022-04-08 12:53:42.590000|0
2022-04-08 12:54:12.625000|2
2022-04-08 12:54:12.625000|2
2022-04-08 12:54:51.948000|3
2022-04-08 12:54:51.948000|3
2022-04-08 12:55:34.208000|2
2022-04-08 12:55:34.208000|2
2022-04-08 12:56:42.611000|1
2022-04-08 12:56:42.611000|1
2022-04-08 12:57:28.270000|2
2022-04-08 12:57:28.270000|2
2022-04-08 12:58:14.220000|2
2022-04-08 12:58:14.220000|2
2022-04-08 12:59:03.529000|2
2022-04-08 12:59:03.529000|2
2022-04-08 14:18:51.325000|2
2022-04-08 14:18:51.325000|1
2022-04-08 14:20:24.901000|2
2022-04-08 14:20:24.901000|2
2022-04-08 14:20:55.024000|2
2022-04-08 14:20:55.024000|2
2022-04-08 14:21:15.638000|1
2022-04-08 14:21:15.638000|1
2022-04-08 14:21:37.215000|1
2022-04-08 14:21:37.215000|1
2022-04-08 14:21:59.163000|1
2022-04-08 14:21:59.163000|2
2022-04-08 15:52:20.879000|1
2022-04-08 15:52:20.879000|0
2022-04-08 15:57:25.646000|1
2022-04-08 15:57:25.646000|1
2022-04-08 15:57:49.582000|1
2022-04-08 15:57:49.582000|1
2022-04-08 15:58:12.793000|1
2022-04-08 15:58:12.793000|1
2022-04-08 15:58:41.584000|1
2022-04-08 15:58:41.584000|1
2022-04-08 15:59:11.931000|1
2022-04-08 15:59:11.931000|1
2022-04-08 16:00:53.667000|1
2022-04-08 16:00:53.667000|1
2022-04-08 16:03:29.200000|1
2022-04-08 16:03:29.200000|1
2022-04-08 16:03:51.341000|1
2022-04-08 16:03:51.341000|1
2022-04-08 16:04:12.487000|1
2022-04-08 16:04:12.487000|1
2022-04-08 16:04:44.146000|1
2022-04-08 16:04:44.146000|1
2022-04-08 16:11:39.491000|1
2022-04-08 16:11:39.491000|1
2022-04-08 16:12:04.470000|1
2022-04-08 16:12:04.470000|1
2022-04-08 16:12:25.028000|1
2022-04-08 16:12:25.028000|1
2022-04-08 16:12:44.396000|1
2022-04-08 16:12:44.396000|0
2022-04-08 16:13:25.130000|1
2022-04-08 16:13:25.130000|1
2022-04-08 16:14:09.300000|1
2022-04-08 16:14:09.300000|1
2022-04-08 16:14:29.287000|1
2022-04-08 16:14:29.287000|1
2022-04-08 16:14:49.859000|1
2022-04-08 16:14:49.859000|1
2022-04-08 16:15:23.060000|0
2022-04-08 16:15:23.060000|0
2022-04-08 16:15:47.475000|1
2022-04-08 16:15:47.475000|1
2022-04-08 16:16:09.843000|0
2022-04-08 16:16:09.843000|0
2022-04-08 16:16:29.543000|1
2022-04-08 16:16:29.543000|1
2022-04-08 16:16:48.984000|1
2022-04-08 16:16:48.984000|1
2022-04-08 16:17:38.326000|1
2022-04-08 16:17:38.326000|1
2022-04-08 16:18:20.533000|1
2022-04-08 16:18:20.533000|1
2022-04-08 16:18:39.715000|1
2022-04-08 16:18:39.715000|1
2022-04-08 16:19:02.101000|1
2022-04-08 16:19:02.101000|1
2022-04-08 16:19:41.883000|1
2022-04-08 16:19:41.883000|1
2022-04-08 16:20:12.705000|1
2022-04-08 16:20:12.705000|1
2022-04-08 16:20:49.578000|1
2022-04-08 16:20:49.578000|1
2022-04-08 16:21:09.037000|1
2022-04-08 16:21:09.037000|1
2022-04-08 16:21:32.651000|1
2022-04-08 16:21:32.651000|1
2022-04-08 16:22:04.517000|1
2022-04-08 16:22:04.517000|1
2022-04-08 16:22:27.583000|1
2022-04-08 16:22:27.583000|1
2022-04-08 16:22:48.092000|1
2022-04-08 16:22:48.092000|1
2022-04-08 16:23:22.622000|1
2022-04-08 16:23:22.622000|1
2022-04-08 16:23:44.553000|1
2022-04-08 16:23:44.553000|1
2022-04-08 16:24:02.745000|1
2022-04-08 16:24:02.745000|1
2022-04-08 16:24:26.442000|1
2022-04-08 16:24:26.442000|1
2022-04-08 16:24:45.004000|1
2022-04-08 16:24:45.004000|1
2022-04-08 16:25:17.491000|1
2022-04-08 16:25:17.491000|1
2022-04-11 11:00:06.791000|1
2022-04-11 11:00:06.791000|1
2022-04-11 11:00:55.502000|1
2022-04-11 11:00:55.502000|1
2022-04-11 11:01:25.601000|1
2022-04-11 11:01:25.601000|1
2022-04-11 11:01:55.168000|1
2022-04-11 11:01:55.168000|1
2022-04-11 11:02:37.021000|1
2022-04-11 11:02:37.021000|2
